ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100149534,10091610,275934,Gartenstrasse,45,6060 Sarnen,1407,OW,real,15.11.2024,2661858.192,1194921.92
100149535,10186723,275935,Aecherlistrasse,9,6060 Sarnen,1407,OW,real,15.11.2024,2661676.183,1194567.37
100149536,10106179,275936,Ennetriederweg,2,6060 Sarnen,1407,OW,real,15.11.2024,2661872.71,1193647.877
100149537,10109095,275939,Militärstrasse,8,6060 Sarnen,1407,OW,real,15.11.2024,2661630.497,1193200.099
100149538,10109095,275940,Militärstrasse,20,6060 Sarnen,1407,OW,real,15.11.2024,2661905.845,1193473.672
100149539,10021433,275943,Riedli,2,6060 Sarnen,1407,OW,real,15.11.2024,2662061.02,1193374.833
100149540,10021433,275944,Riedli,2.1,6060 Sarnen,1407,OW,real,23.07.2024,2662075,1193375
100149541,10021419,275945,Hasli,1,6060 Sarnen,1407,OW,real,15.11.2024,2661826.957,1193162.318
100149542,10184188,275946,Wiesenweg,3,6060 Sarnen,1407,OW,real,15.11.2024,2661830.29,1193509.821
100149543,10184188,275947,Wiesenweg,5,6060 Sarnen,1407,OW,real,15.11.2024,2661826.524,1193494.174
100149544,10184188,275948,Wiesenweg,7,6060 Sarnen,1407,OW,real,15.11.2024,2661812.3,1193483.381
100149601,10184195,276298,Arben,2,6063 Stalden (Sarnen),1407,OW,real,15.11.2024,2657853.93,1193846.614
100149602,10184195,276301,Arben,5,6063 Stalden (Sarnen),1407,OW,real,15.11.2024,2657649.185,1193820.348
100149603,10052439,276562,Wilerstrasse,88,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659674.785,1192280.45
100149604,10070665,276563,Schürliweg,8,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2660004.299,1192802.886
100149605,10021454,276566,Bodenstrasse,6,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659927.461,1192718.792
100149606,10021454,276567,Bodenstrasse,8,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659891.941,1192741.68
100149607,10021454,276568,Bodenstrasse,7,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659894.653,1192668.37
100149608,10021454,276573,Bodenstrasse,9,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659822.319,1192606.034
