ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
102953636,10019441,502088306,Dorfstrasse,23.2,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724889,1210543
102953637,10016571,502087855,Molliserstrasse,45.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723073,1214314
102953638,10238572,502088177,Landstrasse,55a.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723268,1211879
102953640,10019441,502088377,Dorfstrasse,22.4,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724856,1210549
102953641,10016571,502087892,Molliserstrasse,29a.2,8754 Netstal,1632,GL,planned,False,23.07.2024,2723009,1213995
102953642,10238572,502088178,Landstrasse,55.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723262,1211863
102953643,10187104,502088202,Glärnischstrasse,29.1,8750 Glarus,1632,GL,planned,False,23.07.2024,2723448,1210827
102953644,10019441,502088378,Dorfstrasse,6.1,8755 Ennenda,1632,GL,planned,False,23.07.2024,2724811,1210525
102953645,10016571,502087919,Molliserstrasse,43.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723096,1214182
102953646,10016569,502087918,Leuzingenweg,58.1,8754 Netstal,1632,GL,planned,False,23.07.2024,2723117,1212998
102953647,10238625,502088159,Sackbergstrasse,16.2,8750 Glarus,1632,GL,planned,False,23.07.2024,2721844,1211287
102953648,10126977,502088031,Bächistafel,1.2,8750 Klöntal,1632,GL,planned,False,23.07.2024,2715768,1205990
