ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
103474934,10091208,502365383,Luterbachstrasse,106,4528 Zuchwil,2534,SO,real,15.11.2024,2610049.164,1229093.517
103474935,10016665,502365219,Widistrasse,71,4528 Zuchwil,2534,SO,real,15.11.2024,2608795.264,1229225.807
103474936,10016656,502365358,Narzissenweg,32a,4528 Zuchwil,2534,SO,real,15.11.2024,2609649.415,1228587.426
103474938,10091208,502365382,Luterbachstrasse,11a,4528 Zuchwil,2534,SO,real,15.11.2024,2609020.149,1228648.649
103474939,10016651,502365441,Industriestrasse,1b,4528 Zuchwil,2534,SO,real,15.11.2024,2609126.264,1228561.126
103474940,10016656,502365357,Narzissenweg,34a,4528 Zuchwil,2534,SO,real,15.11.2024,2609648.656,1228590.569
103474941,10066433,502365366,Meisenweg,22a,4528 Zuchwil,2534,SO,real,15.11.2024,2609209.36,1228950.65
103474942,10091208,502365381,Luterbachstrasse,21a,4528 Zuchwil,2534,SO,real,15.11.2024,2609136.576,1228659.253
103474943,10016658,502365329,Platanenweg,3b,4528 Zuchwil,2534,SO,real,15.11.2024,2608410.936,1227434.663
103474944,10016656,502365356,Narzissenweg,36a,4528 Zuchwil,2534,SO,real,15.11.2024,2609647.869,1228593.731
103474945,10066430,502365742,Gewerbestrasse,14.1,4528 Zuchwil,2534,SO,real,15.11.2024,2610353.683,1227614.749
103474946,10091208,502365380,Luterbachstrasse,23a,4528 Zuchwil,2534,SO,real,15.11.2024,2609161.19,1228677.509
103474947,10055966,502365661,Winkelweg,4.1,4528 Zuchwil,2534,SO,real,15.11.2024,2608991.236,1227989.466
103474948,10016656,502365698,Narzissenweg,44.1,4528 Zuchwil,2534,SO,real,15.11.2024,2609662.382,1228533.496
103474949,10066433,502365365,Meisenweg,25a,4528 Zuchwil,2534,SO,real,15.11.2024,2609243.259,1229049.049
103474950,10091208,502365379,Luterbachstrasse,24a,4528 Zuchwil,2534,SO,real,15.11.2024,2609218.214,1228628.659
103474951,10091207,502365440,Innerfeldstrasse,1a,4528 Zuchwil,2534,SO,real,15.11.2024,2609484.709,1227980.994
103474952,10016656,502365697,Narzissenweg,46.1,4528 Zuchwil,2534,SO,real,15.11.2024,2609680.032,1228550.742
103474953,10091208,502365377,Luterbachstrasse,30a,4528 Zuchwil,2534,SO,real,15.11.2024,2609244.319,1228667.665
103474954,10066430,502365480,Gewerbestrasse,1a,4528 Zuchwil,2534,SO,real,15.11.2024,2610154.324,1227804.026
103474955,10016658,502365328,Platanenweg,3c,4528 Zuchwil,2534,SO,real,15.11.2024,2608409.625,1227437.326
103474956,10016656,502365355,Narzissenweg,46a,4528 Zuchwil,2534,SO,real,15.11.2024,2609661.707,1228536.403
103474957,10066433,502365704,Meisenweg,28.1,4528 Zuchwil,2534,SO,real,15.11.2024,2609231.403,1228992.646
