ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100194543,10064982,190164,Hinter-Schöniseistrasse,27,6174 Sörenberg,1004,LU,real,15.11.2024,2645474.295,1185587.085
100194544,10085403,192583,Entlebucherstrasse,33,6110 Wolhusen,1009,LU,real,15.11.2024,2648102.135,1212015.822
100194545,10085403,192587,Entlebucherstrasse,40,6110 Wolhusen,1009,LU,real,15.11.2024,2647909.796,1211587.127
100194546,10085403,192588,Entlebucherstrasse,42,6110 Wolhusen,1009,LU,real,15.11.2024,2647873.652,1211520.801
100194547,10085403,192589,Entlebucherstrasse,44,6110 Wolhusen,1009,LU,real,15.11.2024,2647856.858,1211495.807
100194548,10085403,192590,Entlebucherstrasse,46,6110 Wolhusen,1009,LU,real,15.11.2024,2647731.121,1211297.287
100194550,10085403,192594,Entlebucherstrasse,60,6110 Wolhusen,1009,LU,real,15.11.2024,2647699.257,1211150.594
100194551,10085403,192596,Entlebucherstrasse,64,6110 Wolhusen,1009,LU,real,15.11.2024,2647703.288,1211108.702
100194552,10085403,192597,Entlebucherstrasse,66,6110 Wolhusen,1009,LU,real,15.11.2024,2647689.974,1211085.063
100194553,10085403,192598,Entlebucherstrasse,68,6110 Wolhusen,1009,LU,real,15.11.2024,2647698.708,1211038.287
100194554,10085403,192600,Entlebucherstrasse,87,6110 Wolhusen,1009,LU,real,15.11.2024,2647814.835,1210684.618
100194555,10064702,192602,Schwanderholz,5,6110 Wolhusen,1009,LU,real,15.11.2024,2648439.561,1209275.508
100194556,10206707,192604,Grabehüsli,2,6110 Wolhusen,1009,LU,real,15.11.2024,2648294.624,1209638.943
100194557,10207058,192605,Chappelboden,3,6110 Wolhusen,1009,LU,real,15.11.2024,2648026.642,1209435.681
100194559,10207058,192607,Chappelboden,1,6110 Wolhusen,1009,LU,real,15.11.2024,2648021.096,1209700.861
100194560,10207058,192608,Chappelboden,2,6110 Wolhusen,1009,LU,real,15.11.2024,2647981.594,1209625.651
100194561,10166489,192609,Bergblick,1,6110 Wolhusen,1009,LU,real,15.11.2024,2647925.547,1209982.157
100194562,10063577,192058,Chlosterweg,14,6170 Schüpfheim,1008,LU,real,15.11.2024,2644307.207,1200633.846
100194564,10063577,192060,Chlosterweg,10,6170 Schüpfheim,1008,LU,real,15.11.2024,2644258.629,1200560.947
100194566,10123191,192063,Lädergass,13,6170 Schüpfheim,1008,LU,real,15.11.2024,2644249.473,1200482.295
100194567,10063577,192065,Chlosterweg,1,6170 Schüpfheim,1008,LU,real,15.11.2024,2644212.906,1200522.722
100194568,10123191,192066,Lädergass,15,6170 Schüpfheim,1008,LU,real,15.11.2024,2644265.297,1200497.03
100194569,10123191,192068,Lädergass,16,6170 Schüpfheim,1008,LU,real,15.11.2024,2644378.415,1200576.089
100194570,10189681,192069,Moosmättili,7,6170 Schüpfheim,1008,LU,real,15.11.2024,2644406.041,1200574.932
100194571,10123191,192072,Lädergass,22,6170 Schüpfheim,1008,LU,real,15.11.2024,2644407.967,1200626.169
100194572,10123191,192074,Lädergass,26,6170 Schüpfheim,1008,LU,real,15.11.2024,2644447.415,1200667.651
100194573,10189680,192075,Chlosterbüel,4,6170 Schüpfheim,1008,LU,real,15.11.2024,2644501.947,1200747.6
100194574,10189680,192077,Chlosterbüel,8,6170 Schüpfheim,1008,LU,real,15.11.2024,2644526.131,1200789.751
100194575,10005997,192078,Unterdorf,11,6170 Schüpfheim,1008,LU,real,15.11.2024,2644152,1200612.89
100194576,10005997,192080,Unterdorf,9,6170 Schüpfheim,1008,LU,real,15.11.2024,2644150.617,1200583.905
100194578,10005997,192082,Unterdorf,16,6170 Schüpfheim,1008,LU,real,15.11.2024,2644178.273,1200641.179
100194579,10005997,192083,Unterdorf,14,6170 Schüpfheim,1008,LU,real,15.11.2024,2644187.834,1200633.383
100194580,10005997,192085,Unterdorf,18,6170 Schüpfheim,1008,LU,real,15.11.2024,2644175.537,1200683.382
100194581,10005997,192086,Unterdorf,7,6170 Schüpfheim,1008,LU,real,15.11.2024,2644148.139,1200557.219
100194582,10005296,192087,Rinderweg,8,6170 Schüpfheim,1008,LU,real,15.11.2024,2644758.242,1200696.29
100194583,10009356,192088,Büfigstrasse,7,6170 Schüpfheim,1008,LU,real,15.11.2024,2644679.808,1200455.67
100194584,10056424,192092,Eggeburg,2,6170 Schüpfheim,1008,LU,real,15.11.2024,2645279.503,1200827.345
100194585,10085378,192093,Schwändi,3,6170 Schüpfheim,1008,LU,real,15.11.2024,2645368.803,1200796.74
100194586,10085378,192096,Schwändi,6,6170 Schüpfheim,1008,LU,real,15.11.2024,2645358.241,1200777.365
100194587,10085378,192097,Schwändi,7,6170 Schüpfheim,1008,LU,real,15.11.2024,2645389.725,1200734.982
100194588,10085378,192098,Schwändi,8,6170 Schüpfheim,1008,LU,real,15.11.2024,2645374.521,1200747.764
100194589,10085378,192099,Schwändi,9,6170 Schüpfheim,1008,LU,real,15.11.2024,2645346.468,1200757.653
100194590,10085378,192100,Schwändi,10,6170 Schüpfheim,1008,LU,real,15.11.2024,2645383.468,1200716.215
100194591,10085378,192101,Schwändi,11,6170 Schüpfheim,1008,LU,real,15.11.2024,2645359.519,1200727.382
100194592,10085378,192102,Schwändi,12,6170 Schüpfheim,1008,LU,real,15.11.2024,2645332.676,1200739.019
100194593,10085378,192103,Schwändi,13,6170 Schüpfheim,1008,LU,real,15.11.2024,2645372.099,1200694.149
100194594,10085378,192104,Schwändi,14,6170 Schüpfheim,1008,LU,real,15.11.2024,2645347.005,1200706.595
100194595,10085378,192106,Schwändi,16,6170 Schüpfheim,1008,LU,real,15.11.2024,2645326.958,1200685.269
100194596,10085378,192107,Schwändi,17,6170 Schüpfheim,1008,LU,real,15.11.2024,2645333.08,1200658.696
100194597,10085378,192108,Schwändi,18,6170 Schüpfheim,1008,LU,real,15.11.2024,2645306.372,1200666.365
100194598,10021539,181591,Ausserdorf,73,6218 Ettiswil,1128,LU,real,15.11.2024,2643817.923,1222874.428
100194599,10021539,181592,Ausserdorf,71,6218 Ettiswil,1128,LU,real,15.11.2024,2643838.445,1222902.155
100194600,10012323,189812,Dorfstrasse,9,6173 Flühli LU,1004,LU,real,15.11.2024,2644019.409,1192649.839
100194601,10086443,189813,Schwandalpstrasse,12,6173 Flühli LU,1004,LU,real,10.12.2024,2644108.239,1192326.695
100194603,10012339,189816,Mühleweg,12,6173 Flühli LU,1004,LU,real,10.12.2024,2644192.289,1192537.013
100194604,10012339,189819,Mühleweg,10,6173 Flühli LU,1004,LU,real,10.12.2024,2644191.211,1192513.91
100194606,10012339,189824,Mühleweg,9,6173 Flühli LU,1004,LU,real,15.11.2024,2644165.141,1192532.781
100194607,10086443,189825,Schwandalpstrasse,9,6173 Flühli LU,1004,LU,real,10.12.2024,2644134.992,1192415.376
100194608,10010964,189827,Unter-Schwändeli,,6173 Flühli LU,1004,LU,real,10.12.2024,2644832.03,1193075.093
100194609,10012339,189828,Mühleweg,5,6173 Flühli LU,1004,LU,real,10.12.2024,2644230.158,1192582.314
100194610,10086443,189829,Schwandalpstrasse,23,6173 Flühli LU,1004,LU,real,10.12.2024,2644166.368,1192279.32
100194611,10086443,189830,Schwandalpstrasse,18,6173 Flühli LU,1004,LU,real,10.12.2024,2644135.416,1192262.209
100194612,10086443,189831,Schwandalpstrasse,13,6173 Flühli LU,1004,LU,real,13.07.2025,2644136.778,1192367.651
100194613,10086443,189832,Schwandalpstrasse,15,6173 Flühli LU,1004,LU,real,10.12.2024,2644136.618,1192320.095
100194614,10086443,189833,Schwandalpstrasse,21,6173 Flühli LU,1004,LU,real,10.12.2024,2644223.439,1192307.468
100194615,10170438,189834,Spycher Thorbach,1,6173 Flühli LU,1004,LU,real,15.11.2024,2643946.497,1192326.012
100194616,10086446,189835,Thorbachstrasse,4,6173 Flühli LU,1004,LU,real,15.11.2024,2643965.688,1192200.832
100194617,10086446,189837,Thorbachstrasse,16,6173 Flühli LU,1004,LU,real,15.11.2024,2643702.226,1191696.728
100194618,10086446,189838,Thorbachstrasse,18,6173 Flühli LU,1004,LU,real,15.11.2024,2643718.632,1191697.174
100194619,10086446,189839,Thorbachstrasse,20,6173 Flühli LU,1004,LU,real,10.12.2024,2643733.059,1191672.305
100194620,10086446,189840,Thorbachstrasse,22,6173 Flühli LU,1004,LU,real,15.11.2024,2643738.846,1191656.045
100194621,10086446,189841,Thorbachstrasse,24,6173 Flühli LU,1004,LU,real,10.12.2024,2643746.417,1191639.236
100194622,10086446,189842,Thorbachstrasse,26,6173 Flühli LU,1004,LU,real,10.12.2024,2643759.132,1191619.035
100194623,10086446,189843,Thorbachstrasse,19,6173 Flühli LU,1004,LU,real,23.07.2025,2643760.234,1191687.849
