ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100240886,10033036,490002,Oberdorfstrasse,4,9100 Herisau,3001,AR,real,15.11.2024,2738954.314,1249915.936
100240887,10033036,490003,Oberdorfstrasse,4b,9100 Herisau,3001,AR,real,15.11.2024,2738936.054,1249914.425
100240888,10033036,490005,Oberdorfstrasse,8,9100 Herisau,3001,AR,real,15.11.2024,2738947.703,1249893.675
100240889,10033036,490006,Oberdorfstrasse,27,9100 Herisau,3001,AR,real,15.11.2024,2739068.06,1249912.371
100240890,10033036,490007,Oberdorfstrasse,29,9100 Herisau,3001,AR,real,21.03.2025,2739078.949,1249910.789
100240891,10033036,490009,Oberdorfstrasse,33,9100 Herisau,3001,AR,real,15.11.2024,2739095.792,1249903.739
100240892,10033036,490010,Oberdorfstrasse,35,9100 Herisau,3001,AR,real,15.11.2024,2739113.069,1249902.864
100240893,10033036,490011,Oberdorfstrasse,45,9100 Herisau,3001,AR,real,15.11.2024,2739185.888,1249912.818
100240894,10033036,490012,Oberdorfstrasse,49,9100 Herisau,3001,AR,real,15.11.2024,2739190.134,1249936.827
100240895,10033036,490013,Oberdorfstrasse,53,9100 Herisau,3001,AR,real,15.11.2024,2739206.642,1249926.521
100240896,10033036,490014,Oberdorfstrasse,53a,9100 Herisau,3001,AR,real,15.11.2024,2739199.058,1249939.236
100240897,10033036,490015,Oberdorfstrasse,53b,9100 Herisau,3001,AR,real,15.11.2024,2739194.7,1249957.672
100240898,10033036,490016,Oberdorfstrasse,55,9100 Herisau,3001,AR,real,30.01.2025,2739220.422,1249959.471
100240899,10033036,490017,Oberdorfstrasse,57,9100 Herisau,3001,AR,real,15.11.2024,2739238.71,1249943.935
100240901,10187878,490019,Kasernenstrasse,10,9100 Herisau,3001,AR,real,15.11.2024,2739176.35,1249967.597
100240903,10073129,490023,Gutenbergstrasse,3,9100 Herisau,3001,AR,real,15.11.2024,2739171.05,1249934.293
100240904,10058936,490026,Platz,12,9100 Herisau,3001,AR,real,15.11.2024,2738934.659,1249955.598
100240905,10091441,490027,Warteggstrasse,3a,9100 Herisau,3001,AR,real,15.11.2024,2739056.682,1250018.299
100240908,10187878,490031,Kasernenstrasse,9a,9100 Herisau,3001,AR,real,15.11.2024,2739150.553,1250033.876
100240909,10091435,490032,Sonnenhof,1,9100 Herisau,3001,AR,real,15.11.2024,2739160.112,1250081.957
100240910,10091435,490034,Sonnenhof,5,9100 Herisau,3001,AR,real,15.11.2024,2739179.946,1250091.552
100240911,10073122,490035,Buchenstrasse,5,9100 Herisau,3001,AR,real,15.11.2024,2739214.441,1250071.508
100240912,10073122,490036,Buchenstrasse,4,9100 Herisau,3001,AR,real,15.11.2024,2739234.661,1250055.48
100240913,10073122,490037,Buchenstrasse,2,9100 Herisau,3001,AR,real,15.11.2024,2739240.346,1250041.856
100240914,10091441,490043,Warteggstrasse,1,9100 Herisau,3001,AR,real,16.01.2025,2739046.658,1250022.657
100240915,10180896,490044,Bachstrasse,6,9100 Herisau,3001,AR,real,15.11.2024,2739039.575,1250036.559
100240916,10180896,490045,Bachstrasse,10,9100 Herisau,3001,AR,real,15.11.2024,2739072.034,1250032.865
100240917,10180896,490046,Bachstrasse,18,9100 Herisau,3001,AR,real,15.11.2024,2739112.073,1250037.505
100240918,10180896,490047,Bachstrasse,20,9100 Herisau,3001,AR,real,15.11.2024,2739115.357,1250061.62
100240919,10180896,490048,Bachstrasse,22,9100 Herisau,3001,AR,real,15.11.2024,2739129.462,1250069.596
100240920,10187878,490050,Kasernenstrasse,15,9100 Herisau,3001,AR,real,15.11.2024,2739191.36,1250005.952
100240921,10187878,490052,Kasernenstrasse,11b,9100 Herisau,3001,AR,real,15.11.2024,2739171.7,1250021.673
100240922,10187878,490053,Kasernenstrasse,11a,9100 Herisau,3001,AR,real,15.11.2024,2739164.828,1250020.031
