ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_OFFICIAL,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100241724,10120312,461283,Gotenstrasse,36,4125 Riehen,2703,BS,real,True,15.11.2024,2614418,1268703
100241725,10086296,461284,Helvetierstrasse,5,4125 Riehen,2703,BS,real,True,15.11.2024,2614390,1268916
100241726,10086296,461285,Helvetierstrasse,7,4125 Riehen,2703,BS,real,True,15.11.2024,2614398,1268906
100241727,10086296,461286,Helvetierstrasse,9,4125 Riehen,2703,BS,real,True,15.11.2024,2614406,1268897
100241728,10086296,461287,Helvetierstrasse,11,4125 Riehen,2703,BS,real,True,15.11.2024,2614414,1268888
100241729,10086296,461288,Helvetierstrasse,15,4125 Riehen,2703,BS,real,True,15.11.2024,2614435,1268864
100241730,10086296,461289,Helvetierstrasse,17,4125 Riehen,2703,BS,real,True,15.11.2024,2614450,1268846
100241731,10086296,461290,Helvetierstrasse,21,4125 Riehen,2703,BS,real,True,15.11.2024,2614476,1268824
100241732,10086296,461291,Helvetierstrasse,23,4125 Riehen,2703,BS,real,True,15.11.2024,2614489,1268809
100241733,10086296,461292,Helvetierstrasse,27,4125 Riehen,2703,BS,real,True,15.11.2024,2614506,1268789
100241734,10086296,461293,Helvetierstrasse,29,4125 Riehen,2703,BS,real,True,15.11.2024,2614519,1268775
100241735,10086296,461294,Helvetierstrasse,2,4125 Riehen,2703,BS,real,True,15.11.2024,2614372,1268905
100241736,10086296,461295,Helvetierstrasse,4,4125 Riehen,2703,BS,real,True,15.11.2024,2614383,1268892
100241737,10086296,461296,Helvetierstrasse,6,4125 Riehen,2703,BS,real,True,15.11.2024,2614394,1268879
100241738,10086296,461297,Helvetierstrasse,10,4125 Riehen,2703,BS,real,True,15.11.2024,2614418,1268853
100241739,10086296,461298,Helvetierstrasse,12,4125 Riehen,2703,BS,real,True,15.11.2024,2614429,1268840
100241740,10086296,461299,Helvetierstrasse,14,4125 Riehen,2703,BS,real,True,15.11.2024,2614438,1268829
100241741,10086296,461301,Helvetierstrasse,20,4125 Riehen,2703,BS,real,True,15.11.2024,2614465,1268798
100241742,10086296,461302,Helvetierstrasse,24,4125 Riehen,2703,BS,real,True,15.11.2024,2614481,1268780
100241743,10086296,461303,Helvetierstrasse,26,4125 Riehen,2703,BS,real,True,15.11.2024,2614491,1268768
100241744,10086296,461304,Helvetierstrasse,28,4125 Riehen,2703,BS,real,True,15.11.2024,2614500,1268758
100241745,10063859,461305,Bäumlihofstrasse,375,4125 Riehen,2703,BS,real,True,15.11.2024,2614309,1268931
100241746,10063859,461306,Bäumlihofstrasse,377,4125 Riehen,2703,BS,real,True,15.11.2024,2614294,1268948
100241747,10063859,461307,Bäumlihofstrasse,379,4125 Riehen,2703,BS,real,True,15.11.2024,2614279,1268964
100241748,10063859,461308,Bäumlihofstrasse,381,4125 Riehen,2703,BS,real,True,15.11.2024,2614351,1268948
100241749,10063859,461309,Bäumlihofstrasse,383,4125 Riehen,2703,BS,real,True,15.11.2024,2614339,1268939
100241750,10063859,461310,Bäumlihofstrasse,385,4125 Riehen,2703,BS,real,True,15.11.2024,2614328,1268973
100241751,10063859,461311,Bäumlihofstrasse,387,4125 Riehen,2703,BS,real,True,15.11.2024,2614317,1268984
100241752,10063859,461312,Bäumlihofstrasse,389,4125 Riehen,2703,BS,real,True,15.11.2024,2614307,1268995
100241753,10063859,461313,Bäumlihofstrasse,391,4125 Riehen,2703,BS,real,True,15.11.2024,2614292,1269010
100241754,10063859,461314,Bäumlihofstrasse,393,4125 Riehen,2703,BS,real,True,15.11.2024,2614294,1269039
100241755,10063859,461315,Bäumlihofstrasse,395,4125 Riehen,2703,BS,real,True,15.11.2024,2614283,1269050
100241756,10063859,461316,Bäumlihofstrasse,401,4125 Riehen,2703,BS,real,True,15.11.2024,2614435,1268999
100241757,10063859,461317,Bäumlihofstrasse,403,4125 Riehen,2703,BS,real,True,15.11.2024,2614440,1269003
