ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
101426982,10063528,243053053,Holeestrasse,151a,4054 Basel,2701,BS,real,15.11.2024,2609565.057,1266142.657
101426983,10063528,243053055,Holeestrasse,151c,4054 Basel,2701,BS,real,15.11.2024,2609553.866,1266117.566
101426984,10063528,243053056,Holeestrasse,153a,4054 Basel,2701,BS,real,15.11.2024,2609551.302,1266150.066
101426985,10063528,243053057,Holeestrasse,153b,4054 Basel,2701,BS,real,15.11.2024,2609549.406,1266142.786
101426987,10026499,243053062,Drahtzugstrasse,57,4057 Basel,2701,BS,real,15.11.2024,2611942.717,1268147.19
101426988,10145761,243053091,Jakobsbergerstrasse,105,4059 Basel,2701,BS,real,15.11.2024,2612008.69,1264345.547
101426989,10155060,243053243,Fabrikstrasse,2.154,4056 Basel,2701,BS,real,23.07.2024,2610607.459,1269244.524
101428458,10026498,243053250,Breisacherstrasse,118,4057 Basel,2701,BS,real,15.11.2024,2611298.731,1268690.892
101428459,10138154,243053251,Baselstrasse,1a,4125 Riehen,2703,BS,real,15.11.2024,2615699.404,1270263.246
101428460,10179469,243053267,Nenzlingerstrasse,2,4054 Basel,2701,BS,real,15.11.2024,2609963.833,1266079.616
101428461,10026267,243053269,Chrischonaweg,99,4125 Riehen,2703,BS,real,15.11.2024,2616856.479,1270310.609
101428462,10026267,243053270,Chrischonaweg,99a,4125 Riehen,2703,BS,real,15.11.2024,2616869.362,1270306.661
101428463,10063837,243053322,Solothurnerstrasse,20,4053 Basel,2701,BS,real,15.11.2024,2611454.756,1266018.893
101428464,10063837,243053322,Solothurnerstrasse,22,4053 Basel,2701,BS,real,15.11.2024,2611449.055,1266008.905
101428465,10179459,243053351,Steinenvorstadt,14,4051 Basel,2701,BS,real,15.11.2024,2611306.086,1266976.273
101428466,10179465,243053374,Peter Merian-Strasse,21.1,4052 Basel,2701,BS,real,23.07.2024,2611926.203,1266422.537
101428467,10120314,243053421,Lörracherstrasse,167,4125 Riehen,2703,BS,real,15.11.2024,2616266.925,1271650.885
101428468,10120314,243053422,Lörracherstrasse,167.1,4125 Riehen,2703,BS,real,23.07.2024,2616279.552,1271649.938
101428469,10026597,243053444,Schlossgasse,33,4125 Riehen,2703,BS,real,15.11.2024,2616613.531,1270447.388
101428471,10088558,243053481,Altkircherstrasse,20,4054 Basel,2701,BS,real,15.11.2024,2609887.911,1266977.599
